PropertyName,Bedrooms,AuthornuniqueRent,AuthornuniqueSale,PricecountRent,PricecountSale,PricemeanRent,PricemeanSale,PricemedianRent,PricemedianSale,PricestdRent,PricestdSale,SqftmeanRent,SqftmeanSale,SqftstdRent,SqftstdSale,BreakEven
Pangsapuri Nilam,3,7,6,18,12,1055.4444444444443,280000.0,1100.0,335000.0,119.77145993256941,93419.87329938276,858.0,804.8333333333334,85.48271239055917,112.18072540109173,0.8127678439485739
Pangsapuri Permai,3,6,6,6,6,783.3333333333334,189666.66666666666,750.0,175500.0,103.27955589886446,26104.91652288256,659.3333333333334,649.5,14.459137825841033,14.638989036132234,1.0577980875010577
Pangsapuri Segar Ria,3,3,9,3,11,710.0,163436.36363636365,680.0,165000.0,127.67145334803705,14298.760276840278,683.3333333333334,656.8181818181819,57.73502691896259,14.878294134867623,1.02010201020102
Pangsapuri Segar Ria,Studio,1,1,1,1,700.0,170000.0,700.0,170000.0,,,650.0,650.0,,,1.0192195690157253
Pangsapuri Seri Gembira,3,4,17,8,64,1100.0,274103.9375,1125.0,275500.0,99.99999999999999,16798.039917662925,969.0,886.5625,57.400846185898196,83.4026140582298,1.010763508292753
Pangsapuri Seri Murni,3,2,6,2,6,775.0,219500.0,775.0,228000.0,35.35533905932738,20097.263495311992,835.0,813.1666666666666,21.213203435596427,20.951531368056756,0.8413670314399861
Pangsapuri Seri Permai,3,1,2,1,2,1200.0,280000.0,1200.0,280000.0,,0.0,820.0,840.0,,28.284271247461902,1.0608203677510608
Pangsapuri Seroja (Laman Rimbunan),3,16,15,21,15,834.7619047619048,237133.33333333334,800.0,238000.0,106.65922593095486,5780.097214539198,683.3333333333334,664.8,48.30458915396479,29.0669178669792,0.8320159747067144
Pangsapuri Sri Penara,2,12,6,14,6,1060.7142857142858,248333.33333333334,1050.0,250000.0,111.2491511265305,18073.92228230128,650.0,44710.0,0.0,107919.6191616705,1.0396039603960396
Pangsapuri Sri Penara,3,18,66,24,86,960.2083333333334,231499.98837209304,950.0,230000.0,82.23084112353501,19299.97043612132,656.25,649.8023255813954,16.891598117304408,4.3705424819886245,1.0223848471803703
Pangsapuri Sri Shamelin,3,6,9,6,9,868.3333333333334,242333.33333333334,865.0,260000.0,81.58839786799754,22869.193252058543,658.3333333333334,613.7777777777778,20.412414523193153,1.9860625479688288,0.8234958111195735
Pangsapuri Teratak Muhibbah,3,2,5,3,6,830.0,181666.66666666666,800.0,179000.0,60.8276253029822,27861.5625309613,652.3333333333334,641.6666666666666,4.0414518843273886,20.41241452319316,1.1062558769843465
Pangsapuri Tulin,3,1,7,1,8,1200.0,284375.0,1200.0,297500.0,,24703.600084660884,890.0,822.125,,12.147163102081555,0.9984191696480572
Pangsaria,3,14,28,15,30,928.6,254366.63333333333,900.0,260000.0,69.50416225974223,21512.590860948727,853.3333333333334,841.1666666666666,12.90994448735805,32.165609535365704,0.8568164508758569
Panorama (KLCC),1,11,9,16,12,2556.25,895000.0,2550.0,850000.0,199.8958061924595,108250.55112183871,610.4375,609.3333333333334,19.83252799485398,28.67476982021693,0.7425742574257426
Panorama (KLCC),2,26,27,40,31,4372.5,1513193.5483870967,4450.0,1500000.0,753.1089409395408,76377.3174683159,1216.325,1217.774193548387,30.883061077854048,18.548512388543614,0.7343234323432343
Panorama (KLCC),3,5,3,6,3,6416.666666666667,1860000.0,6750.0,1850000.0,735.9800721939872,17320.508075688773,1802.6666666666667,1800.0,8.016649341630636,0.0,0.9031308536259031
Panorama (KLCC),Studio,3,1,3,1,2600.0,810000.0,2500.0,810000.0,173.20508075688772,,598.3333333333334,592.0,5.686240703077315,,0.7639652854174306
Panorama Residences @ Sentul,3,15,22,23,47,1382.608695652174,426021.27659574465,1300.0,420000.0,140.29894677581566,31275.41704563431,1103.608695652174,1090.0425531914893,26.8729995119041,32.676249483317726,0.7661480433757661
Pantai HillPark 1,3,12,9,26,28,2300.0,566642.8571428572,2400.0,560000.0,262.29754097208,60749.15898562151,1320.4615384615386,1308.357142857143,77.3890073688664,107.22051154158002,1.0608203677510608
Pantai Hillpark 2,3,11,18,17,32,1805.8823529411766,444125.0,1800.0,430000.0,250.55086368663282,42367.63067522489,1031.6470588235295,1046.90625,99.88802554390003,92.07723244033221,1.036150126640571
Pantai Hillpark 3,3,9,10,9,11,1977.7777777777778,703636.3636363636,1900.0,690000.0,216.66666666666669,116556.65809148161,1524.7777777777778,1490.909090909091,115.001932350915,130.0349603340998,0.681589898120247
Pantai Hillpark 5,3,16,15,29,19,1741.344827586207,411181.05263157893,1800.0,405000.0,159.8468632924447,47644.56358106777,1074.2413793103449,1065.8947368421052,39.921937374629564,28.05727225365631,1.1001100110011002
Pantai Indah Apartment (Fasa 2),3,1,4,1,4,1100.0,287500.0,1100.0,275000.0,,43493.29450233295,765.0,685.5,,53.018864567246254,0.9900990099009901
Pantai Panorama Condominiums,1,4,8,5,10,1830.0,442300.0,1750.0,450000.0,210.95023109728984,26575.050956363808,738.0,719.0,16.431676725154983,94.56919865015952,0.9625962596259625
Pantai Panorama Condominiums,2,7,8,11,9,2209.090909090909,623555.5555555555,2200.0,580000.0,250.81684733903126,72952.22942294346,1226.909090909091,1244.3333333333333,84.40551468411832,69.22066165531791,0.9388869921474906
Pantai Panorama Condominiums,3,7,12,12,14,2387.5,590107.1428571428,2400.0,599500.0,319.1786333700926,47976.82877078371,1241.5833333333333,1258.7857142857142,49.7328468982629,43.41956058918889,0.9909247805514495
"Pantai Permai, Pantai",3,1,5,1,7,1200.0,217857.14285714287,1200.0,218000.0,,11480.832888319725,600.0,650.0,,0.0,1.3625215732582434
Pantai Towers,4,1,2,1,2,2000.0,1125000.0,2000.0,1125000.0,,106066.01717798212,1600.0,1653.0,,66.46803743153546,0.4400440044004401
Papillon Desahill Condominium,2,2,3,4,8,2840.0,975000.0,2840.0,990000.0,277.1281292110204,34226.138716316964,1322.0,1416.5,0.0,174.97999885701222,0.71007100710071
Papillon Desahill Condominium,3,7,8,16,28,3987.5,1483428.5714285714,3900.0,1465000.0,442.5306015783917,228401.76242613603,1821.25,2099.0,241.74407955521886,450.18333713836745,0.6589396140979286
Papillon Desahill Condominium,4,9,7,18,18,3944.4444444444443,1932777.7777777778,3900.0,1600000.0,627.0587009037391,665039.1899602659,1823.5555555555557,2541.1111111111113,135.83910128497055,716.7779940891444,0.6033415841584159
Paraiso Residence @ The Earth,3,48,19,105,81,1989.3904761904762,577879.6913580247,2000.0,575800.0,252.84015531397324,62555.364326459254,1033.8666666666666,1101.0123456790122,87.08065079907101,114.96385234359106,0.8597594736896406
Paraiso Residence @ The Earth,4,1,6,2,31,2100.0,601580.2580645161,2100.0,600000.0,424.26406871192853,34885.59341616319,1163.0,1181.6451612903227,89.09545442950498,60.79668213924002,0.8663366336633663
Parc 3,1,57,11,85,14,1737.270588235294,488485.5714285714,1799.0,485000.0,207.39968247641207,5153.871490506839,623.8117647058823,592.0,171.90740130037665,0.0,0.9181382055731345
Parc 3,2,108,8,311,9,2080.7234726688102,565888.7777777778,2100.0,585000.0,241.75662394534314,86866.93895518847,767.0546623794212,733.6666666666666,106.62242805186895,77.63214540382096,0.8885503935008885
Parc 3,3,139,36,417,64,2455.3525179856115,734317.96875,2500.0,784444.0,344.91293905636593,143254.70828650965,918.136690647482,931.734375,85.6492064132188,54.90778479732367,0.7888541198455452
Parc 3,4,25,5,35,7,3352.542857142857,1007142.8571428572,3500.0,950000.0,445.97199482486246,151185.7892036909,1362.0,1305.4285714285713,98.64374402512364,72.56917881777163,0.9119332985930172
Parc 3,Studio,5,1,6,1,1575.0,830000.0,1650.0,830000.0,256.4176280991617,,617.0,977.0,58.39863012091979,,0.4920672790170583
Park Rose,2,1,3,1,4,4000.0,1112500.0,4000.0,1100000.0,,131497.78198382916,1242.0,1246.5,,5.259911279353167,0.9000900090009001
Park Seven,2,1,3,1,4,11000.0,2535000.0,11000.0,2480000.0,,110000.00000000003,2291.0,2291.0,,0.0,1.097892047269243
Park Seven,3,16,15,36,30,9036.111111111111,3005805.0,9000.0,2715000.0,1604.3071985444642,499481.0272793842,2840.6944444444443,2865.5666666666666,110.86512254458299,133.97958756861982,0.8205240413544117
Park Seven,4,13,6,16,12,11281.1875,3316283.3333333335,11000.0,3323700.0,3135.6970350838,701772.0295902021,3113.375,3044.0,362.69544156679626,310.7076966012795,0.8191991687660507
Park Seven,5,4,10,4,13,12350.0,4563384.615384615,13250.0,4500000.0,3139.532873958587,716355.7703708332,3985.75,4141.923076923077,785.9204264215726,544.1311823354214,0.7288228822882289
Parkview Service Apartment,1,37,38,54,50,1827.7777777777778,529840.0,1800.0,550000.0,212.50231223307316,68810.99817171495,592.6666666666666,587.7,92.88723128530125,43.32141384995627,0.8100810081008101
Parkview Service Apartment,Studio,18,11,18,20,1777.7777777777778,499150.0,1850.0,499000.0,195.70552775732023,51612.19256195799,573.3333333333334,571.5,36.38034375544994,29.384027168371247,0.9176769380344848
Pavilion Embassy Kuala Lumpur,1,27,5,32,5,3090.5625,1064000.0,3000.0,1000000.0,241.47075392270602,97365.29155710468,775.0,775.0,0.0,0.0,0.7425742574257426
Pavilion Embassy Kuala Lumpur,2,104,30,222,51,3495.112612612613,1305517.6274509805,3500.0,1300000.0,561.1696422219528,330473.51013822336,974.7432432432432,1078.862745098039,174.24438505550313,120.43604437340896,0.6664127951256664
Pavilion Embassy Kuala Lumpur,3,55,17,78,21,4163.346153846154,1942861.9047619049,4000.0,1940000.0,347.71080037769997,305689.2547607627,1209.551282051282,1441.095238095238,12.794730485833936,210.45614858252648,0.5103603143819537
Pavilion Embassy Kuala Lumpur,4,1,9,1,12,3999.0,2604711.4166666665,3999.0,2270000.0,,1089617.8896409227,1211.0,1919.4166666666667,,761.757353198192,0.436057922972914
Pavilion Hilltop @ Mont Kiara,3,64,32,145,67,5075.855172413793,1519283.5820895522,4700.0,1550000.0,1147.4841742996716,214454.26198596272,1353.8344827586207,1433.2089552238806,232.13621521381165,198.93790239544086,0.7505589268604279
Pavilion Hilltop @ Mont Kiara,4,54,37,110,75,7461.790909090909,2164491.3333333335,7000.0,1950000.0,1797.1619067804245,603247.7844278561,2045.8,2217.4533333333334,465.863857736307,562.766724590488,0.8885503935008885
Pavilion Hilltop @ Mont Kiara,5,22,22,46,53,8443.478260869566,2903094.3396226414,8000.0,2700000.0,2656.535101210099,837682.4546181187,2361.391304347826,2787.8867924528304,551.1069457922691,699.8125754684212,0.7334066740007334
Pavilion Hilltop @ Mont Kiara,6,1,2,1,2,18000.0,4250000.0,18000.0,4250000.0,,70710.67811865476,3700.0,3750.0,,70.71067811865476,1.04834012813046
Pavilion Residences,2,55,15,96,22,6701.333333333333,2223938.590909091,6500.0,2425000.0,945.1957821883601,809795.0539528745,1302.875,1390.7272727272727,105.33937635341458,113.9674898582431,0.6634684086965398
Pavilion Residences,3,18,8,28,12,10567.857142857143,3401170.8333333335,10750.0,3500000.0,2224.119229988885,1150729.037780029,2294.75,2261.5833333333335,347.171814118771,229.60141682067334,0.7602545968882601
Pavilion Residences,4,17,25,20,37,12565.0,7197299.189189189,12000.0,5300000.0,2974.5012850454177,6644438.092103959,3048.0,3968.2702702702704,960.2223974848634,2640.147509017132,0.5604334018307491
Pavilion Residences,5,4,5,6,5,16500.0,14296000.0,16000.0,7500000.0,2167.94833886788,15776662.511443922,3946.8333333333335,6716.8,1753.4916500133859,6159.28430907358,0.5280528052805281
Pavilion Residences,6,1,1,1,1,18000.0,7500000.0,18000.0,7500000.0,,,4157.0,4227.0,,,0.594059405940594
Pavilion Suites,1,68,45,134,90,4424.731343283582,2067986.8111111112,4500.0,2200000.0,525.5643034447118,636786.9492592803,735.7537313432836,734.0444444444445,35.21991844319525,27.116855370663988,0.5063006300630063
Pavilion Suites,2,59,30,101,57,7875.237623762377,3307577.4385964912,8800.0,3750000.0,2579.77493261918,1033427.7898610391,1099.6039603960396,1104.3508771929824,209.9508551641512,221.56517029243741,0.5808580858085808
Pearl Point Condominium,2,1,6,1,9,1350.0,322777.77777777775,1350.0,318000.0,,11432.16709309501,1100.0,1015.0,,69.46221994724903,1.0508126284326547
Pearl Point Condominium,3,14,11,19,14,1439.3684210526317,371629.14285714284,1500.0,399500.0,157.8421189129314,119911.69874720131,1107.0,1123.5,129.00215329813508,74.45778359890615,0.9293795462149468
Pearl Suria,2,47,15,108,27,1838.398148148148,596851.8518518518,1800.0,580000.0,252.2620259098955,53111.42402368212,887.9074074074074,905.1111111111111,97.14807438046559,112.94257674157095,0.7681802663024923
Pearl Suria,3,61,21,136,40,2327.948529411765,652347.2,2394.0,650000.0,325.98296524120843,67114.64791595087,1165.639705882353,1124.275,57.673496422034965,46.465309640634025,0.9116527037319117
Pelangi Indah Condominium,3,9,23,14,50,1046.2857142857142,294299.96,1000.0,289000.0,111.80644578324328,23016.676829726806,1085.2142857142858,966.54,125.23650154280628,108.65414330407677,0.8564870327863237
Pelangi Kondominium (Sentul),3,2,3,6,6,1300.0,399333.3333333333,1300.0,390000.0,89.44271909999159,24352.960121239194,1166.6666666666667,1237.3333333333333,206.55911179772892,22.20510451825589,0.8250825082508252
Pelangi Magna,3,4,5,4,7,835.0,186142.85714285713,845.0,185000.0,72.34178138070234,8989.41176103997,725.25,733.1428571428571,4.991659710623967,18.325106379214386,1.1305860315761305
Perdana Puri,3,11,22,16,41,1017.5,313780.48780487804,1000.0,310000.0,102.46950765959599,22695.277256647416,911.25,904.0243902439024,20.6155281280883,0.15617376188861629,0.7984669434685404
Perdana Villa (Pandan Perdana),3,1,8,1,9,950.0,284111.1111111111,950.0,300000.0,,38879.44329734045,800.0,788.0,,22.79802623035599,0.7838283828382838
Perdana Villa Deluxe (Pandan Perdana),3,1,9,1,9,1000.0,278000.0,1000.0,270000.0,,23701.265788982666,806.0,812.3333333333334,,17.881554742247666,0.9167583425009168
Permai Ria (Jalan Ipoh),3,1,8,1,9,1200.0,290777.77777777775,1200.0,288000.0,,18619.732663076673,960.0,893.8888888888889,,49.60958688712407,1.0313531353135315
Pertama Residency,1,7,3,11,3,1440.909090909091,396666.6666666667,1500.0,340000.0,149.69666298582248,134288.24718989123,678.6363636363636,718.3333333333334,134.53792976500918,187.63883748662835,1.0920209668025627
Pertama Residency,2,1,3,1,3,2500.0,462333.3333333333,2500.0,458000.0,,35697.80572154727,985.0,966.6666666666666,,27.646579052991964,1.3511176445155433
Pertama Residency,Studio,7,8,14,15,1424.857142857143,296000.0,1499.5,290000.0,115.64259073199972,19657.786534311825,633.6428571428571,612.0,75.02574649653704,7.745966692414828,1.2798736770228747
Pertiwi Indah,3,11,31,12,40,1791.6666666666667,481291.575,1875.0,449500.0,260.0990487324303,176797.38823585567,1236.0833333333333,1221.125,104.54269100431762,333.3685253858689,1.0325003579334575
Pesona Villa,3,10,26,12,27,1149.8333333333333,292407.4074074074,1200.0,290000.0,131.49547751181638,24422.9703656513,928.0833333333334,877.1111111111111,64.5071642720732,55.57277510916056,1.0242403550699897
Petaling Indah Condominiums,2,11,6,14,15,1121.2857142857142,253466.66666666666,1100.0,238000.0,80.22030106710338,43248.231452968386,867.2857142857143,851.0,57.53317246655128,2.0701966780270635,1.1440219652217323
Petaling Indah Condominiums,3,13,18,13,45,1084.6153846153845,278844.44444444444,1100.0,260000.0,77.41827783921407,37280.23821833978,877.3846153846154,910.3777777777777,15.981960984906586,78.09268644865328,1.0472201066260471
Petalz Residences @ Old Klang Road,2,7,1,10,1,2210.0,600000.0,2200.0,600000.0,73.78647873726221,,961.3,1073.0,65.2006305354651,,0.9075907590759076
Petalz Residences @ Old Klang Road,3,34,21,72,61,2044.4305555555557,602918.0327868853,2000.0,610000.0,269.28877773455673,59381.056205372195,985.0138888888889,960.688524590164,120.01989190242244,64.85716125548679,0.8115565654926149
Petalz Residences @ Old Klang Road,4,19,17,39,35,2397.4102564102564,704085.7142857143,2300.0,680000.0,272.90539308750994,61726.32741220167,1131.974358974359,1106.4857142857143,75.89171204298341,63.92935964961705,0.8372160745486313
Pinnacle,2,24,9,35,14,1829.9142857142858,525285.6428571428,1750.0,520000.0,272.00685236054704,24652.582506651364,701.0285714285715,695.4285714285714,20.392452055609596,5.34522483824849,0.833015993907083
Pinnacle,3,47,19,75,41,2183.12,604753.6585365854,2300.0,597000.0,332.81514063791906,54289.621925193846,876.3866666666667,877.560975609756,59.978801059845935,51.98800283742771,0.953612949234622
Pinnacle,4,16,6,19,6,2226.315789473684,680833.3333333334,2250.0,700000.0,133.71655454379732,80462.20644915641,1017.1052631578947,1007.1666666666666,29.563293187558944,22.319647547993828,0.7956152758132956
Platinum Hill PV 2,3,19,25,26,40,1974.9615384615386,547950.0,2000.0,540000.0,151.81580438656064,39203.577806375186,1410.076923076923,1433.075,140.11593002279884,89.41243747018072,0.9167583425009168
Platinum Hill PV 2,4,26,23,36,35,1705.5,549685.6857142857,1699.5,500000.0,207.30329747222336,129112.54122225661,1395.138888888889,1445.2,102.20124482825268,256.1544570807874,0.8413366336633664
Platinum Hill PV 3,4,32,34,55,100,1505.4363636363637,408477.0,1400.0,402500.0,175.78266922921276,20358.885360729182,1293.6909090909091,1272.96,58.034112805816626,19.736609064723787,0.8609556607834696
Platinum Hill PV 5,3,2,1,2,1,1475.0,420000.0,1475.0,420000.0,106.06601717798213,,1250.0,1272.0,70.71067811865476,,0.8692833569071193
Platinum Hill PV 5,4,17,16,22,29,1451.6818181818182,428275.8620689655,1400.0,430000.0,122.76240558537548,25009.85027618995,1289.2272727272727,1274.6896551724137,23.966110633026357,14.484236377810051,0.8058945429426665
Platinum Hill PV 6,4,15,35,21,44,1889.3333333333333,449340.88636363635,1800.0,450000.0,383.7902204764125,54651.92288930386,1339.142857142857,1335.8863636363637,23.99851185862505,16.624744668913035,0.9900990099009901
Platinum Hill PV 8,3,9,18,16,38,2043.75,744947.3684210526,2100.0,565000.0,311.3813310610213,768384.2981135693,1546.875,1610.578947368421,34.00367627183859,102.5603662922337,0.9200035047752563
Platinum Hill PV 8,4,4,21,5,28,1900.0,673749.9285714285,1800.0,645000.0,339.1164991562634,127936.78198725326,1520.0,2173.6071428571427,97.46794344808964,2614.3394936570953,0.690766751093714
Platinum Hill PV 8,5,1,2,1,2,1800.0,570000.0,1800.0,570000.0,,0.0,1550.0,1550.0,,0.0,0.781657113079729
Platinum Lake Condominium PV 15,3,1,3,2,6,2100.0,453333.3333333333,2100.0,490000.0,0.0,56803.75574437545,1313.0,1158.6666666666667,0.0,239.0921719058712,1.0608203677510608
Platinum Lake Condominium PV 15,4,18,17,46,70,1941.2608695652175,492942.85714285716,2000.0,490000.0,137.16890395625526,30519.124778172674,1498.8260869565217,1357.3714285714286,168.20295998820072,66.51973041257378,1.0103051121438675
Platinum Lake Condominium PV 20,3,17,14,19,25,1739.3157894736842,505639.8,1500.0,480000.0,352.11536187757474,74712.84372069727,1456.157894736842,1407.8,114.72540315315942,108.29589096544703,0.7735148514851485
Platinum Lake Condominium PV 20,4,21,22,30,42,1586.6666666666667,473761.90476190473,1575.0,467500.0,165.53639735893347,32579.965056958852,1384.5,1365.857142857143,79.90802902993089,52.461168649086254,0.833906920103775
Platinum Lake PV 12,3,25,51,32,84,1673.40625,414452.38095238095,1700.0,420000.0,282.51575569823007,24971.02164457051,1221.3125,1206.392857142857,37.784138590581335,1.714698028442184,1.0018859028760017
Platinum Lake PV 12,4,13,8,17,10,1876.4117647058824,434800.0,1999.0,425000.0,204.68605803263983,27895.838000995373,1334.4117647058824,1272.0,105.6705131668299,74.59520389706327,1.1642399534071055
Platinum Lake PV 21,2,35,36,95,49,1293.7684210526315,378510.1836734694,1300.0,370000.0,153.09449540749708,43605.79135833216,912.0,975.9591836734694,89.12816494932476,240.28194889751154,0.8696815627508697
